prd_id,prd_key,prd_nm,prd_cost,prd_line,prd_start_dt,prd_end_dt
3559,AC-BS-813-52,HL Hydration Pack - Red- 52,,S ,2024-04-20,2025-07-31
3530,CL-SH-615-52,HL Rear Brakes - Blue- 52,1613.0,R ,2024-04-21,
3132,CL-CA-578-42,ML ML Headset - Black- 42,1325.0,M ,2022-11-03,2024-07-23
2262,CO-RF-520-48,ML LL Mountain Rear Wheel - Red- 48,2685.0,T ,2017-09-04,
3197,AC-FE-595-52,LL ML Road Tire - Black- 52,333.0,M ,2012-04-18,
3206,CO-DE-539-58,LL HL Headset - Black- 58,703.0,M ,2021-05-15,2022-08-18
3733,CO-PD-138-38,LL LL Road Seat/Saddle - Blue- 38,715.0,S ,2021-09-15,
4223,AC-BR-306-44,LL Road - Silver- 44,3282.0,T ,2017-05-06,
3811,AC-FE-975-62,ML HL Road Seat/Saddle - Silver- 62,309.0,T ,2020-11-21,2021-07-18
4762,CO-BR-634-62,HL Touring Tire - Yellow- 62,,T ,2023-12-11,2028-10-06
4527,CL-SO-406-52,LL Road - Black- 52,2964.0,S ,2017-07-23,2017-05-12
3981,CL-CA-211-60,HL Mountain - White- 60,3426.0,R ,2011-03-26,
4948,CO-BB-737-58,HL LL Mountain Handlebars - Black- 58,864.0,R ,2014-12-02,
3841,CL-BS-243-58,HL LL Fork - Yellow- 58,1763.0,S ,2023-01-15,
5339,CL-CA-787-38,LL ML Mountain Rear Wheel - Silver- 38,2985.0,,2021-04-12,
6129,CL-SH-970-38,LL LL Road Seat/Saddle - Red- 38,2301.0,M ,2021-12-26,2026-07-26
4760,CL-GL-685-52,LL Front Derailleur - Black- 52,2442.0,T ,2013-03-28,2013-11-25
6066,AC-FE-139-38,LL ML Mountain Pedal - Silver- 38,1111.0,T ,2011-08-06,2013-07-16
5823,CO-RF-216-58,ML HL Touring Seat/Saddle - Black- 58,1937.0,R ,2021-07-01,
1872,BI-MB-572-42,HL Touring Pedal - Blue- 42,1909.0,T ,2011-12-25,
5847,AC-BS-638-44,LL Mountain Bottle Cage - Black- 44,3235.0,S ,2021-07-23,
5894,AC-HP-890-52,LL HL Road Seat/Saddle - White- 52,2326.0,T ,2023-12-15,
2319,CO-SA-611-60,ML Mountain Pump - Yellow- 60,1068.0,S ,2013-10-11,
5940,CO-RF-699-62,LL ML Road Rear Wheel - Black- 62,206.0,M ,2020-08-08,
2364,CL-CA-594-42,HL Front Derailleur - Yellow- 42,,S ,2018-03-28,2023-01-05
2581,CO-BB-375-62,LL LL Road Pedal - Yellow- 62,3225.0,M ,2014-01-13,
3077,AC-HP-990-52,LL LL Road Frame - Red- 52,697.0,M ,2012-01-13,
5565,CO-MF-436-60,ML LL Road Rear Wheel - Blue- 60,1124.0,R ,2015-11-26,2019-10-23
612,CL-TI-815-60,ML LL Mountain Tire - Silver- 60,223.0,T ,2020-01-28,
1959,CL-SH-146-62,ML Patch Kit/8 Patches - Red- 62,-50.0,S ,2011-03-26,2012-12-10
5050,BI-RB-481-60,ML Hydration Pack - Red- 60,598.0,R ,2015-11-16,2018-05-09
4752,CL-VE-978-60,LL ML Road Tire - White- 60,,M ,2019-04-13,2023-07-25
1052,CL-TI-204-52,HL Chain - White- 52,1269.0,S ,2015-09-05,
5730,AC-BC-725-48,LL LL Touring Handlebars - Blue- 48,551.0,S ,2012-07-21,2014-09-03
4531,AC-TT-235-38,ML LL Road Rear Wheel - Blue- 38,712.0,R ,2017-09-19,2021-05-13
4043,CL-GL-660-62,ML Road Bottle Cage - Yellow- 62,3028.0,T ,2021-03-22,
3115,CL-GL-176-52,LL Rear Brakes - Silver- 52,812.0,S ,2011-10-14,
3574,CO-RF-375-44,HL Hitch Rack - Silver- 44,,S ,2012-11-28,2016-02-13
4484,AC-PA-369-62,LL Mountain - White- 62,1969.0,M ,2014-08-02,
1278,CL-CA-254-62,HL HL Road Rear Wheel - Blue- 62,2492.0,R ,2015-12-05,2014-12-22
4235,CL-VE-686-60,ML LL Mountain Handlebars - Blue- 60,,T ,2012-12-18,2016-03-25
3411,AC-LI-612-42,LL ML Mountain Pedal - Red- 42,1628.0,M ,2024-07-24,2027-06-19
5905,CO-BB-620-42,HL HL Mountain Rear Wheel - Black- 42,1591.0,M ,2012-04-01,
3434,CL-CA-116-52,LL Front Derailleur - Silver- 52,3216.0,,2021-06-10,
1134,CO-HB-826-60,LL ML Road Front Wheel - Blue- 60,720.0,R ,2013-08-24,
4258,BI-MB-535-58,HL Headlights - Black- 58,3314.0,T ,2013-04-21,
1790,BI-RB-253-52,HL Touring Pedal - Red- 52,159.0,R ,2020-10-11,
4075,CO-MF-871-38,HL Bike Wash - White- 38,3098.0,T ,2021-10-16,
1035,CL-SH-579-52,ML ML Road Tire - Red- 52,2886.0,R ,2015-12-03,
2071,CO-MF-627-62,HL HL Road Handlebars - Blue- 62,1486.0,T ,2019-01-01,
910,CO-HS-143-58,ML LL Headset - Black- 58,,T ,2013-09-01,
441,BI-TB-653-60,ML All - Yellow- 60,913.0,M ,2024-07-05,
1823,CO-PD-541-42,LL Long - White- 42,1371.0,S ,2019-05-18,
2727,CL-VE-303-42,HL HL Fork - White- 42,,R ,2025-03-23,2024-09-19
6266,AC-PA-949-60,HL LL Crankset - Yellow- 60,,S ,2013-02-22,2015-04-12
217,CO-PD-678-44,ML HL Fork - Silver- 44,2026.0,,2019-07-22,2024-05-24
2971,AC-FE-646-42,ML Men's Bib - Red- 42,1820.0,R ,2013-03-12,
5801,AC-FE-355-60,ML ML Mountain Tire - White- 60,349.0,R ,2019-04-04,
1144,CL-CA-535-38,ML LL Touring Frame - Black- 38,468.0,R ,2019-04-23,2022-05-15
581,AC-HP-215-38,HL LL Road Pedal - White- 38,636.0,M ,2011-08-07,
4495,CO-HB-831-52,LL Touring Front Wheel - Black- 52,2794.0,R ,2013-11-29,
3106,CO-CH-972-60,HL Touring - White- 60,2510.0,M ,2021-11-27,2025-12-10
1109,BI-MB-708-44,HL HL Mountain Pedal - Silver- 44,1046.0,R ,2013-06-03,2014-06-01
6668,CO-HS-359-52,LL HL Road Tire - Yellow- 52,,S ,2020-06-29,2021-07-15
6262,CL-SO-412-48,ML Mountain Bike Socks - Red- 48,3498.0,S ,2011-09-28,
6117,CO-PD-154-52,HL LL Mountain Pedal - Black- 52,2298.0,M ,2011-07-11,2014-08-26
5394,CO-MF-718-48,ML ML Mountain Handlebars - White- 48,629.0,S ,2014-11-06,2016-12-30
5993,AC-HP-966-42,ML HL Road Rear Wheel - Blue- 42,182.0,S ,2023-09-22,2024-11-15
403,AC-LI-277-38,ML HL Crankset - Silver- 38,1630.0,T ,2024-11-19,2027-04-28
5371,BI-TB-147-52,LL LL Headset - Red- 52,1169.0,R ,2022-05-07,
2036,CO-MF-309-38,ML Long - Silver- 38,3032.0,M ,2020-08-03,2024-09-08
5496,CL-JE-627-62,ML Road Tire Tube - Red- 62,464.0,M ,2020-04-12,2021-11-29
1906,CL-BS-130-48,HL AWC Logo Cap - Red- 48,792.0,S ,2019-10-11,
5142,CO-HS-667-42,ML ML Road Pedal - Black- 42,3160.0,M ,2012-01-24,
5038,CO-DE-603-48,HL ML Fork - Blue- 48,509.0,R ,2015-03-04,2016-12-06
3056,CO-WH-707-48,ML LL Crankset - Blue- 48,3216.0,R ,2019-03-03,2021-04-18
2340,CO-SA-485-38,ML ML Road Frame - Silver- 38,1959.0,R ,2016-05-30,
4564,CO-RF-106-58,LL Mountain - Yellow- 58,2383.0,S ,2024-05-08,
5062,CO-PD-403-42,HL Women's Mountain Shorts - Silver- 42,608.0,M ,2023-06-01,2026-01-01
5692,CL-TI-939-52,ML LL Mountain Tire - Yellow- 52,,M ,2019-10-29,
6379,CL-VE-949-60,ML LL Headset - Blue- 60,3417.0,T ,2018-01-04,2021-03-24
956,CL-JE-849-38,HL Bike Wash - Silver- 38,,R ,2025-03-02,2027-07-06
1549,CO-PD-547-60,LL LL Touring Frame - White- 60,2174.0,T ,2019-10-10,
1930,CO-HS-918-38,ML ML Headset - White- 38,2697.0,S ,2019-05-27,
4366,CO-CH-835-44,ML HL Mountain Frame - Red- 44,,R ,2018-08-21,2020-01-05
5481,CL-VE-866-38,LL Bike Wash - Black- 38,2349.0,,2019-10-09,2022-01-08
732,CO-FO-840-42,HL ML Fork - Black- 42,2669.0,T ,2012-08-29,
2431,CO-DE-148-44,LL ML Bottom Bracket - Yellow- 44,1908.0,S ,2023-09-23,2028-06-24
2974,BI-RB-980-62,HL AWC Logo Cap - Blue- 62,1997.0,S ,2025-01-29,
513,AC-LO-739-62,HL Long - Red- 62,893.0,M ,2018-06-27,
697,AC-LO-120-52,ML HL Mountain Pedal - Yellow- 52,1778.0,M ,2019-08-18,
3638,CL-SH-656-42,HL LL Mountain Handlebars - Yellow- 42,2048.0,M ,2014-05-27,2017-06-14
1340,BI-TB-918-58,LL LL Crankset - Yellow- 58,2167.0,,2022-08-13,
6375,AC-HE-565-38,HL Mountain - Black- 38,3037.0,T ,2011-03-22,2013-12-12
1339,CL-GL-984-42,LL ML Touring Seat/Saddle - Blue- 42,1823.0,R ,2020-08-08,2021-05-29
381,CO-TF-386-44,HL Sport - Silver- 44,849.0,T ,2011-08-20,
2520,CO-WH-239-62,ML Women's Mountain Shorts - Blue- 62,83.0,R ,2017-10-07,
407,CL-TI-376-52,ML LL Road Tire - Red- 52,724.0,M ,2020-08-07,
6147,CO-MF-959-58,HL LL Road Handlebars - Yellow- 58,2452.0,M ,2014-02-04,
5024,CL-VE-716-38,LL Mountain - Silver- 38,197.0,S ,2012-09-21,2016-11-12
4494,CL-GL-827-52,LL Road - Silver- 52,3414.0,,2018-10-14,
431,BI-MB-480-44,LL ML Mountain Rear Wheel - White- 44,3228.0,R ,2018-05-11,
3257,CL-SO-506-38,ML LL Touring Frame - Silver- 38,388.0,R ,2011-03-07,2015-12-25
5596,CO-HB-262-42,HL LL Fork - White- 42,3118.0,S ,2012-10-13,2014-09-05
5428,AC-HP-259-52,HL HL Road Rear Wheel - Yellow- 52,251.0,R ,2022-09-01,2022-05-27
4324,CO-BR-254-52,ML HL Fork - White- 52,1013.0,T ,2015-08-11,2018-06-19
297,AC-BS-797-52,HL LL Headset - Blue- 52,3192.0,S ,2021-01-29,
2731,BI-MB-162-44,ML Short - Blue- 44,2676.0,T ,2011-05-27,
5043,CO-CH-172-48,LL HL Road Handlebars - White- 48,336.0,T ,2013-04-24,
5211,AC-LI-626-52,ML ML Mountain Front Wheel - White- 52,1556.0,T ,2020-10-25,
6404,CO-HB-657-58,LL LL Mountain Pedal - Black- 58,,S ,2017-08-04,
4707,CO-BR-526-48,HL Taillights - Red- 48,2945.0,R ,2017-02-10,2019-01-25
4547,CO-BR-735-60,HL HL Mountain Tire - Red- 60,1920.0,R ,2012-12-12,
4892,AC-CL-915-62,HL Chain - Red- 62,3015.0,S ,2023-04-01,2025-02-21
3214,CL-JE-126-62,ML ML Road Handlebars - Yellow- 62,40.0,S ,2014-12-07,2015-08-03
955,AC-FE-895-42,ML ML Mountain Tire - Red- 42,2335.0,R ,2023-06-18,2027-10-19
2351,AC-PA-790-42,ML HL Mountain Rear Wheel - Black- 42,1557.0,M ,2023-05-25,
3298,CO-TF-814-52,LL ML Road Rear Wheel - Blue- 52,31.0,,2019-03-08,2023-03-30
2098,CL-BS-484-60,HL Mountain Bottle Cage - White- 60,3443.0,M ,2016-01-03,2018-05-15
5829,CO-DE-870-52,ML Touring Rear Wheel - Blue- 52,3320.0,S ,2013-04-28,2014-02-26
5080,BI-RB-460-60,HL HL Touring Seat/Saddle - Blue- 60,1907.0,M ,2014-04-15,2017-07-07
1991,AC-PU-234-42,ML LL Road Seat/Saddle - Blue- 42,,S ,2022-06-21,
4253,CL-TI-137-52,HL ML Mountain Tire - Black- 52,849.0,M ,2021-11-14,2025-03-01
1344,CL-GL-853-42,LL Front Brakes - Silver- 42,348.0,S ,2012-03-09,2017-01-12
3317,AC-BR-137-58,HL Touring - Silver- 58,,M ,2020-04-02,
2233,AC-PA-499-44,HL LL Bottom Bracket - Black- 44,2896.0,M ,2023-06-26,2026-06-29
5282,CO-PD-575-42,LL LL Touring Frame - Black- 42,,M ,2022-03-10,
6508,CL-GL-161-38,LL Mountain Bike Socks - Red- 38,3038.0,S ,2013-03-25,
3501,AC-PA-759-48,ML HL Road Tire - Blue- 48,558.0,S ,2013-08-09,2016-10-22
6040,AC-CL-362-42,HL LL Bottom Bracket - Blue- 42,1851.0,T ,2011-03-09,2013-09-24
5601,CO-BR-559-38,HL Patch Kit/8 Patches - Blue- 38,2085.0,S ,2014-12-29,
6685,AC-CL-816-52,ML HL Road Pedal - Black- 52,1112.0,S ,2024-11-16,
658,CL-TI-224-48,HL LL Road Front Wheel - Red- 48,446.0,M ,2024-10-28,
2478,CO-BR-813-60,HL All - Yellow- 60,1491.0,M ,2017-08-06,
2206,BI-TB-954-62,ML LL Road Handlebars - Red- 62,1519.0,T ,2021-07-24,
1046,CO-MF-580-42,LL All - Yellow- 42,592.0,,2018-12-05,2022-01-13
5502,BI-RB-834-52,LL Front Brakes - Red- 52,3138.0,S ,2013-01-11,
267,AC-HP-826-48,LL Touring Tire Tube - Silver- 48,1480.0,R ,2020-07-06,
2865,CO-HB-834-60,LL LL Headset - White- 60,,R ,2014-01-06,
1819,BI-RB-453-58,LL ML Mountain Rear Wheel - Silver- 58,928.0,R ,2013-02-14,2014-12-02
6238,CL-BS-744-52,LL LL Mountain Tire - Silver- 52,321.0,R ,2014-12-13,2016-09-06
6815,CL-GL-382-38,LL LL Road Front Wheel - Yellow- 38,,S ,2022-07-16,
4392,CL-BS-467-58,HL Men's Bib - Black- 58,2833.0,T ,2018-08-12,2022-10-28
5440,BI-TB-767-58,LL LL Mountain Rear Wheel - Red- 58,,S ,2012-05-20,2017-01-27
473,AC-HP-852-44,LL Road Bottle Cage - Red- 44,54.0,R ,2016-09-06,
2885,CL-TI-630-48,LL Touring Front Wheel - White- 48,350.0,R ,2013-02-15,
735,AC-BR-251-38,LL HL Mountain Rear Wheel - Yellow- 38,,S ,2023-09-04,
2831,AC-PU-545-42,LL Patch Kit/8 Patches - Red- 42,2283.0,R ,2023-05-31,
2690,CO-TF-735-58,HL Cable Lock - White- 58,3139.0,M ,2024-04-19,2027-06-23
4671,AC-LI-861-48,ML Front Brakes - Black- 48,249.0,S ,2023-05-26,2027-12-25
6278,CO-DE-585-62,HL Long - Blue- 62,,T ,2024-11-25,
5930,CO-CS-549-60,ML Front Derailleur - Silver- 60,2381.0,M ,2013-10-23,2018-09-13
3537,AC-PA-501-42,ML ML Fork - Silver- 42,492.0,S ,2018-12-25,
4199,CO-CS-766-44,LL HL Road Seat/Saddle - Red- 44,142.0,R ,2014-01-10,
3308,CO-TF-106-52,ML ML Road Front Wheel - White- 52,974.0,,2016-01-05,
6636,CO-HS-171-48,ML LL Crankset - Yellow- 48,2175.0,M ,2024-01-19,
6350,BI-RB-543-44,HL LL Road Pedal - White- 44,961.0,S ,2019-05-21,
1918,CL-TI-484-60,LL ML Mountain Pedal - Black- 60,,T ,2016-08-31,2019-01-13
6652,AC-PA-662-42,HL LL Mountain Seat/Saddle - White- 42,1526.0,M ,2012-04-10,2016-11-25
6510,CO-BB-740-58,LL ML Mountain Front Wheel - Blue- 58,3434.0,R ,2019-12-21,
6505,CL-SH-312-62,HL LL Road Frame - Red- 62,,T ,2014-11-03,
5378,AC-LO-249-52,HL LL Bottom Bracket - White- 52,1287.0,M ,2024-06-30,
5744,CO-CS-355-38,ML Women's Mountain Shorts - Red- 38,2448.0,M ,2011-02-15,2014-06-09
5483,AC-BR-888-62,HL ML Road Rear Wheel - White- 62,3014.0,S ,2015-01-04,2018-06-29
4512,AC-BS-350-44,ML Rear Derailleur - Yellow- 44,299.0,R ,2021-11-24,2023-01-10
4390,CO-WH-934-62,LL LL Road Rear Wheel - Black- 62,2701.0,T ,2024-02-17,2025-07-04
5685,CO-MF-594-44,LL Mountain Bottle Cage - Black- 44,2941.0,R ,2014-05-30,
1138,AC-PU-903-42,HL ML Road Seat/Saddle - Yellow- 42,3096.0,R ,2021-10-07,
6870,CO-HB-690-48,LL HL Road Front Wheel - White- 48,1842.0,T ,2023-06-06,
4928,AC-TT-802-60,ML Road Bottle Cage - Yellow- 60,1417.0,,2021-03-07,
4669,CO-SA-260-38,ML ML Road Frame - Red- 38,,M ,2012-07-09,
748,CL-JE-240-60,HL ML Road Pedal - Yellow- 60,3440.0,R ,2019-12-04,2022-08-30
463,CO-WH-575-60,LL HL Touring Frame - Red- 60,2002.0,S ,2022-03-06,
1633,CO-PD-715-48,ML HL Mountain Frame - Silver- 48,259.0,S ,2020-06-24,
603,AC-PA-367-48,HL HL Mountain Handlebars - Black- 48,,R ,2019-04-30,
212,CL-TI-103-38,ML ML Touring Seat/Saddle - Black- 38,2135.0,T ,2018-06-24,
6776,CL-GL-633-62,LL ML Bottom Bracket - Black- 62,605.0,S ,2012-01-25,2013-11-20
2283,CL-TI-997-48,ML Fender Set - Silver- 48,1168.0,S ,2019-10-25,
1026,AC-TT-278-44,ML HL Mountain Front Wheel - Red- 44,2825.0,R ,2013-11-22,
5781,CO-FO-929-42,LL Bike Wash - White- 42,2258.0,R ,2012-09-11,2014-10-07
3369,CL-CA-330-38,ML Hydration Pack - Yellow- 38,1675.0,T ,2020-05-24,
2630,CL-SO-764-58,ML ML Road Tire - Red- 58,,S ,2011-12-17,
2645,CO-HS-398-48,HL LL Headset - Red- 48,3307.0,R ,2025-01-27,2027-09-15
686,AC-PU-645-62,LL LL Mountain Tire - Blue- 62,251.0,R ,2021-11-28,
809,AC-LI-692-42,HL ML Touring Seat/Saddle - Silver- 42,3486.0,M ,2019-11-12,2020-10-02
3965,CL-SH-890-52,HL ML Road Handlebars - Blue- 52,471.0,M ,2022-10-19,
6113,CO-RF-368-42,ML HL Headset - Black- 42,,S ,2023-11-15,
1361,CL-GL-783-52,HL ML Mountain Frame - White- 52,310.0,M ,2025-03-13,
2989,AC-TT-682-52,ML Rear Derailleur - White- 52,1470.0,M ,2024-11-19,2026-01-21
3147,CL-TI-873-62,LL HL Headset - Blue- 62,1608.0,T ,2016-05-16,2020-07-31
2934,CO-BR-936-48,HL Front Brakes - Black- 48,2551.0,R ,2022-12-19,
2373,AC-BR-507-62,HL ML Mountain Front Wheel - Blue- 62,709.0,M ,2012-06-17,2015-07-25
3613,CO-CS-607-42,HL ML Mountain Handlebars - White- 42,2252.0,R ,2014-07-18,
3688,CL-SO-198-38,LL Rear Derailleur - Silver- 38,1358.0,T ,2013-02-20,
4036,CL-VE-135-60,HL Touring Tire - White- 60,3076.0,T ,2021-12-14,
5174,CO-BB-312-60,LL Chain - Silver- 60,1733.0,T ,2013-04-26,2017-10-31
2196,AC-FE-516-60,HL LL Mountain Seat/Saddle - Blue- 60,1644.0,T ,2019-02-02,
5742,CO-DE-563-42,ML LL Road Tire - Silver- 42,3068.0,T ,2017-06-26,
3938,CO-MF-190-58,HL HL Road Frame - Yellow- 58,-176.0,M ,2011-11-25,
1791,CO-HB-162-58,HL Hitch Rack - Black- 58,,T ,2013-04-01,2014-01-14
3450,CO-PD-992-38,LL HL Mountain Seat/Saddle - Black- 38,988.0,S ,2020-04-18,
6678,CL-SO-172-52,ML LL Mountain Pedal - Yellow- 52,1385.0,R ,2015-01-26,2016-11-15
3652,CL-CA-851-44,HL Sport - Silver- 44,1593.0,T ,2021-07-03,
2543,AC-CL-919-52,ML Fender Set - Silver- 52,1158.0,S ,2017-05-20,2022-01-05
1425,AC-CL-235-44,LL All - Blue- 44,1028.0,T ,2011-07-24,
4515,CO-PD-251-44,ML LL Road Pedal - White- 44,1163.0,R ,2011-02-24,
5591,CO-RF-378-58,HL Front Derailleur - White- 58,512.0,R ,2018-07-02,
6772,CO-SA-308-44,ML HL Touring Seat/Saddle - Blue- 44,3485.0,S ,2017-09-10,2021-01-18
1973,CO-BB-569-62,ML LL Touring Seat/Saddle - Silver- 62,776.0,T ,2017-06-22,
6192,CL-SH-855-38,HL LL Road Pedal - Black- 38,296.0,R ,2019-12-11,2023-02-08
1835,BI-TB-216-52,HL Half - Yellow- 52,2219.0,R ,2023-05-28,
4498,CO-HS-107-52,LL Rear Brakes - Red- 52,3107.0,S ,2013-03-31,
6450,CO-SA-285-60,HL LL Road Front Wheel - Blue- 60,3326.0,M ,2016-09-16,
4241,CL-BS-711-52,ML Racing Socks - Blue- 52,1748.0,S ,2020-03-12,
3643,CL-TI-308-58,HL HL Bottom Bracket - Red- 58,2457.0,T ,2019-09-16,
5731,BI-RB-945-62,ML ML Touring Seat/Saddle - Silver- 62,2554.0,S ,2019-02-05,2020-12-29
5794,CO-BR-843-44,LL LL Road Rear Wheel - Red- 44,345.0,S ,2017-10-24,
2255,CO-BB-450-44,HL LL Mountain Pedal - Yellow- 44,1959.0,,2022-09-27,2026-10-07
502,CO-HB-634-44,ML Road - Black- 44,3491.0,R ,2018-12-07,2022-09-22
5846,CL-SH-988-52,LL ML Mountain Frame - Black- 52,1769.0,R ,2022-02-24,2024-01-11
3568,AC-LI-286-42,HL ML Road Rear Wheel - Yellow- 42,30.0,M ,2016-07-31,2019-07-06
4233,CO-CS-851-44,ML LL Mountain Rear Wheel - Blue- 44,3012.0,S ,2025-02-07,
1410,AC-TT-258-42,HL Touring Rear Wheel - Yellow- 42,1297.0,T ,2020-09-07,
2814,CO-CS-872-60,LL LL Headset - Yellow- 60,936.0,S ,2021-08-21,2025-01-30
6025,CO-FO-561-48,HL Rear Brakes - Silver- 48,995.0,T ,2019-01-24,
642,CO-BR-239-62,LL Rear Derailleur - Red- 62,3441.0,T ,2021-05-17,
860,AC-LO-432-58,ML HL Road Seat/Saddle - Yellow- 58,3353.0,T ,2020-10-16,2021-11-10
1681,CL-JE-703-48,HL HL Mountain Rear Wheel - Black- 48,347.0,R ,2015-07-27,2018-01-16
2329,CO-BR-771-44,HL ML Road Frame - Red- 44,1848.0,M ,2011-06-08,2014-06-15
6599,CO-TF-557-42,LL Chain - Red- 42,3463.0,T ,2016-05-26,
6304,CL-BS-919-58,HL ML Crankset - Silver- 58,,R ,2017-08-08,
6344,AC-HE-620-62,ML Touring - Blue- 62,762.0,M ,2016-07-13,
4279,CO-WH-805-42,HL LL Mountain Seat/Saddle - White- 42,2899.0,T ,2021-03-10,2022-09-02
3982,CL-VE-818-42,HL ML Mountain Tire - White- 42,2196.0,S ,2014-07-14,
6890,CO-FO-672-52,ML LL Road Seat/Saddle - Blue- 52,443.0,S ,2012-09-20,2014-02-09
2050,BI-MB-283-52,LL HL Touring Handlebars - Silver- 52,1774.0,R ,2024-04-18,2027-05-01
1880,CL-CA-618-52,ML ML Mountain Tire - Red- 52,1412.0,T ,2015-09-27,2019-11-15
5811,CL-TI-506-52,HL ML Mountain Handlebars - Silver- 52,1890.0,R ,2020-09-25,2023-02-08
5924,AC-BC-651-42,LL HL Road Front Wheel - Blue- 42,1069.0,S ,2017-02-18,
4309,CO-BR-175-62,LL Mountain Pump - Silver- 62,1091.0,S ,2022-02-11,
2439,AC-TT-533-62,HL Headlights - Black- 62,2194.0,T ,2014-09-14,
4774,CL-SO-810-44,LL LL Road Pedal - Yellow- 44,3161.0,R ,2016-07-13,
449,BI-TB-728-38,ML HL Road Pedal - Yellow- 38,2633.0,R ,2012-08-26,2016-07-17
2259,CO-MF-403-42,ML ML Road Frame - Black- 42,2503.0,T ,2018-02-19,2018-11-18
3118,CO-BB-973-58,ML Taillights - Red- 58,392.0,M ,2012-01-30,
5882,CO-DE-820-38,LL Full - Red- 38,2730.0,M ,2019-10-04,
4959,AC-TT-707-42,LL ML Headset - White- 42,2019.0,S ,2021-01-03,
5320,CO-MF-309-60,LL Women's Tights - Blue- 60,2357.0,R ,2016-11-26,2019-02-05
2764,CL-CA-509-62,HL Sport - White- 62,546.0,M ,2013-04-06,
5506,AC-TT-794-38,LL LL Road Pedal - Silver- 38,17.0,S ,2014-10-10,
4588,CO-HB-147-60,LL LL Touring Handlebars - White- 60,1644.0,M ,2018-03-03,
2734,CO-SA-476-58,ML HL Touring Frame - Blue- 58,789.0,S ,2021-11-11,
854,AC-HP-433-48,ML ML Road Frame - Red- 48,99.0,T ,2018-09-26,2020-03-13
3065,CO-HB-535-48,ML Hydration Pack - Red- 48,3301.0,,2012-04-10,
5976,CO-MF-259-44,HL HL Touring Handlebars - White- 44,3297.0,M ,2018-07-15,
4871,CL-JE-422-62,LL LL Road Front Wheel - Red- 62,2909.0,M ,2019-05-20,
6821,CO-HB-941-44,LL ML Fork - Yellow- 44,3218.0,M ,2016-11-15,2019-05-10
215,CO-FO-821-52,LL HL Mountain Rear Wheel - Yellow- 52,3099.0,M ,2012-11-19,
6080,BI-RB-330-48,LL ML Road Seat/Saddle - Red- 48,452.0,,2015-10-15,2016-10-03
4014,CO-PD-130-60,ML Women's Mountain Shorts - Yellow- 60,3015.0,,2015-06-18,
544,AC-BS-730-38,ML Touring - Silver- 38,2095.0,T ,2012-05-20,2016-05-05
5044,BI-RB-900-38,HL Patch Kit/8 Patches - Blue- 38,683.0,R ,2014-04-12,2017-06-19
6633,AC-PA-449-38,ML ML Road Tire - Blue- 38,1726.0,S ,2020-01-27,2019-06-25
1289,AC-LI-936-44,ML Road - White- 44,3125.0,S ,2023-04-12,2024-03-20
704,CL-GL-329-60,HL HL Bottom Bracket - Red- 60,1454.0,T ,2020-02-13,
1795,CO-MF-236-58,ML All - White- 58,354.0,T ,2012-09-22,2014-04-18
4308,CO-PD-682-60,HL LL Crankset - Silver- 60,3492.0,S ,2022-12-14,
2722,CO-MF-339-42,LL HL Road Tire - Blue- 42,1058.0,R ,2020-03-10,
5434,BI-MB-123-52,HL Women's Mountain Shorts - Yellow- 52,282.0,T ,2015-08-10,
3762,AC-CL-922-60,LL Touring Tire Tube - Silver- 60,2763.0,R ,2017-07-27,
1664,CO-TF-724-48,ML Minipump - Yellow- 48,59.0,T ,2018-07-06,
4350,CO-BR-355-58,HL ML Touring Seat/Saddle - White- 58,1728.0,T ,2015-05-05,2016-12-21
3794,BI-RB-683-62,LL ML Road Tire - Red- 62,3317.0,R ,2017-12-03,2021-07-15
6111,CL-GL-994-38,HL HL Touring Frame - Black- 38,286.0,S ,2011-04-21,2013-11-24
2498,AC-CL-984-62,LL Short - Red- 62,1034.0,R ,2015-03-10,
5360,CL-VE-450-44,LL Touring Rear Wheel - Yellow- 44,1318.0,M ,2011-03-21,
3714,CL-SH-620-48,LL Mountain Tire Tube - Black- 48,2650.0,T ,2015-06-08,2017-07-06
2187,CO-HS-262-60,ML Patch Kit/8 Patches - White- 60,1851.0,T ,2023-07-02,
4486,AC-HE-114-60,HL ML Fork - Red- 60,1578.0,S ,2020-12-05,
522,AC-BR-171-62,HL Hitch Rack - Blue- 62,3415.0,,2013-04-15,
450,CO-HB-232-42,LL LL Touring Handlebars - Yellow- 42,66.0,T ,2024-11-17,
3619,CO-HB-862-42,LL HL Road Tire - White- 42,2937.0,T ,2013-04-16,2016-07-31
4936,CO-MF-773-58,ML Mountain - White- 58,1976.0,T ,2016-02-14,
3625,AC-BS-521-44,HL HL Road Handlebars - Yellow- 44,2244.0,M ,2018-01-26,
2386,CO-CH-213-60,HL ML Road Handlebars - Red- 60,354.0,M ,2021-12-27,
945,CO-TF-487-38,ML LL Fork - Red- 38,,S ,2017-11-24,
4305,CO-HS-876-58,LL Racing Socks - White- 58,3100.0,T ,2021-10-12,
4436,CO-CH-640-44,ML LL Touring Frame - Black- 44,2534.0,M ,2011-06-23,
2811,CO-CS-760-62,HL LL Touring Handlebars - White- 62,536.0,T ,2016-04-28,2019-06-12
2059,CL-SO-591-44,LL ML Mountain Seat/Saddle - White- 44,2832.0,M ,2017-02-23,2019-10-28
